INFO   | jvm 1    | 2018/11/21 19:34:26 | 2018-11-21 19:34:26,265 [WARN ][Timer1] found backend connection SQL timeout ,close it MySQLConnection [id=17, lastTime=1542799765281, user=root, schema=db1, old shema=db1, borrowed=true, fromSlaveDB=false, threadId=58, charset=utf8, txIsolation=3, autocommit=false, attachment=dn1{insert into news_table (title, content) values ('NET开发人员', 'ASP.NET Web应用,以下是应用系统发布前，作为 .NET 开发人员需要检查的点')}, respHandler=io.mycat.backend.mysql.nio.handler.MultiNodeQueryHandler@5a0339, host=192.168.211.128, port=3306, statusSync=io.mycat.backend.mysql.nio.MySQLConnection$StatusSync@1b69d3, writeQueue=0, modifiedSQLExecuted=true]  (io.mycat.net.NIOProcessor:NIOProcessor.java:207) 
INFO   | jvm 1    | 2018/11/21 19:34:26 | 2018-11-21 19:34:26,281 [INFO ][Timer1] close connection,reason:sql timeout ,MySQLConnection [id=17, lastTime=1542799765281, user=root, schema=db1, old shema=db1, borrowed=true, fromSlaveDB=false, threadId=58, charset=utf8, txIsolation=3, autocommit=false, attachment=dn1{insert into news_table (title, content) values ('NET开发人员', 'ASP.NET Web应用,以下是应用系统发布前，作为 .NET 开发人员需要检查的点')}, respHandler=io.mycat.backend.mysql.nio.handler.MultiNodeQueryHandler@5a0339, host=192.168.211.128, port=3306, statusSync=io.mycat.backend.mysql.nio.MySQLConnection$StatusSync@1b69d3, writeQueue=0, modifiedSQLExecuted=true]  (io.mycat.net.AbstractConnection:AbstractConnection.java:508) 
INFO   | jvm 1    | 2018/11/21 19:34:26 | 2018-11-21 19:34:26,281 [WARN ][Timer1] found backend connection SQL timeout ,close it MySQLConnection [id=18, lastTime=1542799765281, user=root, schema=db3, old shema=db3, borrowed=true, fromSlaveDB=false, threadId=59, charset=utf8, txIsolation=3, autocommit=false, attachment=dn3{insert into news_table (title, content) values ('NET开发人员', 'ASP.NET Web应用,以下是应用系统发布前，作为 .NET 开发人员需要检查的点')}, respHandler=io.mycat.backend.mysql.nio.handler.MultiNodeQueryHandler@5a0339, host=192.168.211.128, port=3306, statusSync=io.mycat.backend.mysql.nio.MySQLConnection$StatusSync@56f740, writeQueue=0, modifiedSQLExecuted=true]  (io.mycat.net.NIOProcessor:NIOProcessor.java:207) 
INFO   | jvm 1    | 2018/11/21 19:34:26 | 2018-11-21 19:34:26,281 [INFO ][Timer1] close connection,reason:sql timeout ,MySQLConnection [id=18, lastTime=1542799765281, user=root, schema=db3, old shema=db3, borrowed=true, fromSlaveDB=false, threadId=59, charset=utf8, txIsolation=3, autocommit=false, attachment=dn3{insert into news_table (title, content) values ('NET开发人员', 'ASP.NET Web应用,以下是应用系统发布前，作为 .NET 开发人员需要检查的点')}, respHandler=io.mycat.backend.mysql.nio.handler.MultiNodeQueryHandler@5a0339, host=192.168.211.128, port=3306, statusSync=io.mycat.backend.mysql.nio.MySQLConnection$StatusSync@56f740, writeQueue=0, modifiedSQLExecuted=true]  (io.mycat.net.AbstractConnection:AbstractConnection.java:508) 
INFO   | jvm 1    | 2018/11/21 19:34:26 | 2018-11-21 19:34:26,281 [WARN ][Timer1] found backend connection SQL timeout ,close it MySQLConnection [id=7, lastTime=1542799765281, user=root, schema=db2, old shema=db2, borrowed=true, fromSlaveDB=false, threadId=53, charset=utf8, txIsolation=3, autocommit=false, attachment=dn2{insert into news_table (title, content) values ('NET开发人员', 'ASP.NET Web应用,以下是应用系统发布前，作为 .NET 开发人员需要检查的点')}, respHandler=io.mycat.backend.mysql.nio.handler.MultiNodeQueryHandler@5a0339, host=192.168.211.128, port=3306, statusSync=io.mycat.backend.mysql.nio.MySQLConnection$StatusSync@15534b8, writeQueue=0, modifiedSQLExecuted=true]  (io.mycat.net.NIOProcessor:NIOProcessor.java:207) 
INFO   | jvm 1    | 2018/11/21 19:34:26 | 2018-11-21 19:34:26,281 [INFO ][Timer1] close connection,reason:sql timeout ,MySQLConnection [id=7, lastTime=1542799765281, user=root, schema=db2, old shema=db2, borrowed=true, fromSlaveDB=false, threadId=53, charset=utf8, txIsolation=3, autocommit=false, attachment=dn2{insert into news_table (title, content) values ('NET开发人员', 'ASP.NET Web应用,以下是应用系统发布前，作为 .NET 开发人员需要检查的点')}, respHandler=io.mycat.backend.mysql.nio.handler.MultiNodeQueryHandler@5a0339, host=192.168.211.128, port=3306, statusSync=io.mycat.backend.mysql.nio.MySQLConnection$StatusSync@15534b8, writeQueue=0, modifiedSQLExecuted=true]  (io.mycat.net.AbstractConnection:AbstractConnection.java:508) 
INFO   | jvm 1    | 2018/11/21 19:34:44 | 2018-11-21 19:34:44,281 [INFO ][Timer1] create connections ,because idle connection not enough ,cur is 6, minCon is 10 for hostM1  (io.mycat.backend.datasource.PhysicalDatasource:PhysicalDatasource.java:299) 
INFO   | jvm 1    | 2018/11/21 19:34:44 | 2018-11-21 19:34:44,375 [INFO ][$_NIOREACTOR-0-RW] connectionAcquired MySQLConnection [id=26, lastTime=1542800084359, user=root, schema=db12, old shema=db12, borrowed=false, fromSlaveDB=false, threadId=62, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=192.168.211.128, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.backend.mysql.nio.handler.NewConnectionRespHandler:NewConnectionRespHandler.java:45) 
INFO   | jvm 1    | 2018/11/21 19:39:26 | 2018-11-21 19:39:26,796 [INFO ][$_NIOREACTOR-1-RW] ServerConnection [id=5, schema=TESTDB, host=127.0.0.1, user=root,txIsolation=3, autocommit=true, schema=TESTDB]'root' login success  (io.mycat.net.handler.FrontendAuthenticator:FrontendAuthenticator.java:194) 
INFO   | jvm 1    | 2018/11/21 19:39:30 | 2018-11-21 19:39:30,312 [WARN ][$_NIOREACTOR-1-RW] execute  sql err : errno:1146 Table 'db2.news_table' doesn't exist con:MySQLConnection [id=1, lastTime=1542800370296, user=root, schema=db2, old shema=db2, borrowed=true, fromSlaveDB=false, threadId=49, charset=utf8, txIsolation=3, autocommit=true, attachment=dn2{SHOW FULL COLUMNS FROM news_table LIKE '%'}, respHandler=SingleNodeHandler [node=dn2{SHOW FULL COLUMNS FROM news_table LIKE '%'}, packetId=1], host=192.168.211.128, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false] frontend host:127.0.0.1/3743/root  (io.mycat.backend.mysql.nio.handler.SingleNodeHandler:SingleNodeHandler.java:249) 
INFO   | jvm 1    | 2018/11/21 19:39:30 | 2018-11-21 19:39:30,500 [WARN ][$_NIOREACTOR-1-RW] error response from MySQLConnection [id=24, lastTime=1542800370484, user=root, schema=db1, old shema=db1, borrowed=true, fromSlaveDB=false, threadId=61, charset=utf8, txIsolation=3, autocommit=false, attachment=dn1{insert into news_table (title, content) values ('NET开发人员', 'ASP.NET Web应用,以下是应用系统发布前，作为 .NET 开发人员需要检查的点')}, respHandler=io.mycat.backend.mysql.nio.handler.MultiNodeQueryHandler@f73f7d, host=192.168.211.128, port=3306, statusSync=io.mycat.backend.mysql.nio.MySQLConnection$StatusSync@10884c, writeQueue=0, modifiedSQLExecuted=true] err Table 'db1.news_table' doesn't exist code:1146  (io.mycat.backend.mysql.nio.handler.MultiNodeHandler:MultiNodeHandler.java:135) 
